order_id,clinic_id,product_id,product_name,category,order_date,quantity,delivered_to,delivery_time,current_stock,order_date_clean
S7Q6V4,Cl_42,P18,Dental WaterDistiller,dental autoclaves,12/20/2020,10,Sri Ganganagar,4,17,12/20/2020
V0H2R5,Cl_40,P176,Shining 3D AccuFab-L4K 3D Printer,dental 3d printer,3/8/2021,5,Tirupattur,6,2,3/8/2021
R8W7H0,Cl_88,P200,Rubber Dam Kit  Paedo With 6 Clamps & Clamp Holder,dental instruments,4/13/2024,4,Ambala,2,5,4/13/2024
Q6G0Q9,Cl_87,P132,Arum 5x-200 Milling Machine,dental milling machine,2/2/2025,6,Pune,9,2,2/2/2025
P4B2P7,Cl_99,P77,Tealth External Irrigation Surgical Straight Head Low SpeedHandpiece,dental handpeice,3/18/2023,5,Malappuram,4,26,3/18/2023
Q9Y9O4,Cl_13,P131,ROLAND DWX 52 DCI Plus Milling Machine,dental milling machine,10/30/2025,9,Kurla,4,1,10/30/2025
K4B8P5,Cl_88,P123,Shinning 3D Autoscan DS EX Pro (C),dental lab scanner,5/13/2023,10,Ambala,3,2,5/13/2023
L3R3I5,Cl_19,P23,Gnatus BioQualy 3HP Air Compressor,dental compressors,8/8/2020,9,Boriwali,9,8,8/8/2020
N0Z9B2,Cl_69,P147,NSK Endo Mate DT Endomotor,endomotors,4/23/2024,8,Salem,5,11,4/23/2024
Y5C7M2,Cl_12,P130,Roland DWX 52 Di Plus Milling Machine,dental milling machine,10/15/2023,5,Varanasi,4,1,10/15/2023
Q7V0B7,Cl_59,P189,Woodpecker DTE D7 LED Ultrasonic Scaler,ultrasonic scalers,8/9/2023,5,Yavatmal,4,19,8/9/2023
M4Z1K7,Cl_61,P80,CSM Implants Submerged III,implant uni-verse,9/26/2021,7,Jaipur-Rajasthan,10,4,9/26/2021
S7K1N5,Cl_27,P121,3Shape E3 Dental Lab Scanner,dental lab scanner,11/19/2022,9,Rohini,2,3,11/19/2022
W3H8P3,Cl_72,P78,Tealth Internal Irrigation Fiber Optic Straight Head Low Speed Handpiece,dental handpeice,2/21/2022,9,Kottayam,6,36,2/21/2022
Z5S7Y1,Cl_73,P198,OraCam Wired HD Intraoral Camera,intraoral camera,8/21/2025,3,Kannur,4,2,8/21/2025
G8Q6L0,Cl_92,P132,Arum 5x-200 Milling Machine,dental milling machine,6/29/2023,3,Ghaziabad,4,2,6/29/2023
V8O6O2,Cl_92,P148,NSK Endo Mate TC2 Endomotor,endomotors,3/8/2022,4,Ghaziabad,4,21,3/8/2022
C5Y6M9,Cl_74,P163,NSKViva Ace,physiodispensor and piezosurgery units,12/17/2024,6,Palakkad,5,2,12/17/2024
R6F7I4,Cl_50,P57,Tornado Standard Head Handpiece,dental handpeice,6/25/2021,10,Raipur,7,88,6/25/2021
B9L2Q8,Cl_27,P106,EliteIntraoral Scanner,intraoral scanner,4/10/2021,10,Rohini,3,2,4/10/2021
Z4R2S4,Cl_64,P53,NSK S-Max Pico Optic Handpiece,dental handpeice,10/25/2021,1,Chandigarh,6,43,10/25/2021
Z8H5Y5,Cl_28,P204,Impression Trays Set Of 10 (Dentulas  Perforated),dental instruments,1/20/2024,6,Jalandhar,5,1,1/20/2024
U0C4D3,Cl_1,P1,Ureka Elite Dental Chair,dental_chair,3/25/2021,1,Surat,9,3,3/25/2021
L4H0H0,Cl_16,P159,Advance Piezosurgery Unit  Surgery X,physiodispensor and piezosurgery units,1/24/2025,2,Okhla,3,5,1/24/2025
I6T2U6,Cl_30,P109,Aoralscan 3 Intraoral Scanner,intraoral scanner,9/15/2020,1,Rajkot,6,4,9/15/2020
G1F9B2,Cl_80,P50,NSK S-Max M95 Handpiece,dental handpeice,10/3/2020,7,Kolhapur,6,49,10/3/2020
P5I0A0,Cl_44,P142,NSK NLZE Dental Electric Micromotor,dental micromotor,8/9/2025,7,Bhuj,9,19,8/9/2025
Z0Y0A8,Cl_79,P75,Tealth Contra Angle Low SpeedHandpiece,dental handpeice,12/2/2023,4,Rewari,10,65,12/2/2023
O6G7C6,Cl_5,P83,Coxo ImplantActivator,implant uni-verse,5/11/2021,2,Thane,10,5,5/11/2021
Q6F7R2,Cl_88,P220,Dental Recording System,digital magnification,1/9/2021,6,Ambala,3,3,1/9/2021
P6D4Q5,Cl_27,P111,Trios Move+ Intraoral Scanner,intraoral scanner,6/27/2024,1,Rohini,2,2,6/27/2024
P6F6S2,Cl_86,P63,Hi-Clean Oil Spray Bottle,dental handpeice,1/26/2020,7,Calicut,7,97,1/26/2020
N6E5Y5,Cl_28,P191,Inbuilt ScalerV3,ultrasonic scalers,3/23/2020,9,Jalandhar,4,39,3/23/2020
H0P3L3,Cl_54,P109,Aoralscan 3 Intraoral Scanner,intraoral scanner,4/28/2022,4,Varanasi,7,3,4/28/2022
T5X5S0,Cl_80,P40,NSK FX 22 Contra-Angle Handpiece,dental handpeice,3/3/2021,8,Kolhapur,4,70,3/3/2021
I4E4W7,Cl_84,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,9/1/2022,7,Vasant Kunj,3,9,9/1/2022
L1Z4O4,Cl_5,P123,Shinning 3D Autoscan DS EX Pro (C),dental lab scanner,1/7/2022,10,Thane,4,1,1/7/2022
S7A7F5,Cl_92,P159,Advance Piezosurgery Unit  Surgery X,physiodispensor and piezosurgery units,11/26/2025,10,Ghaziabad,6,7,11/26/2025
K0I4G9,Cl_57,P121,3Shape E3 Dental Lab Scanner,dental lab scanner,10/3/2021,9,Salem,4,1,10/3/2021
B7M5I9,Cl_23,P85,SurgicalKit,implant uni-verse,8/8/2021,6,Ernakulam,7,7,8/8/2021
P2L7J4,Cl_18,P174,Fastform FF-M140C Metal 3D Printer,dental 3d printer,3/21/2022,5,Rajkot,4,4,3/21/2022
S7R7Y0,Cl_33,P89,iD1 lmplantLocator,implant uni-verse,3/14/2025,1,Agra,3,6,3/14/2025
K2D2Y9,Cl_91,P86,Osseotouch Magnetic Mallet,implant uni-verse,6/13/2025,6,Nagercoil,4,2,6/13/2025
H2R6J9,Cl_73,P158,NSK Physiodispenser Surgic Pro 2,physiodispensor and piezosurgery units,9/2/2024,3,Kannur,8,6,9/2/2024
Y7R0F6,Cl_70,P68,Tealth LED Mini Head High Speed Air Rotor Handpiece,dental handpeice,7/10/2024,10,Dehradun,6,38,7/10/2024
Y5Z9J6,Cl_88,P29,Genoray PAPAYA CUST OPG,imaging,10/19/2024,4,Ambala,5,2,10/19/2024
H9Q6B6,Cl_32,P173,BeSmile ColoringLiquids,lab consumables,4/7/2025,10,Alappuzha,5,222,4/7/2025
X1K9T2,Cl_26,P149,Woodpecker Endoradar Pro,endomotors,4/21/2022,10,Kannur,7,26,4/21/2022
U7V7O9,Cl_40,P45,NSK Ti-Max X DSG20L Handpiece,dental handpeice,4/5/2023,6,Tirupattur,6,43,4/5/2023
B5W1I2,Cl_92,P79,Tealth Internal Irrigation Straight Head Low Speed Handpiece,dental handpeice,6/14/2024,4,Ghaziabad,2,31,6/14/2024
O7V1T4,Cl_68,P3,Elite Star Dental Chair,dental_chair,1/31/2024,8,Washim,6,5,1/31/2024
H6M4E4,Cl_27,P217,Extraction Forceps Set Of 14 Pcs,dental instruments,6/6/2023,8,Rohini,5,9,6/6/2023
X5A5H9,Cl_10,P42,NSK Pana Air PAF-S B2 Handpiece,dental handpeice,12/23/2024,10,Kannur,6,41,12/23/2024
Y1T0X7,Cl_79,P72,Tealth 20:1 LED Surgical Contra Angle Low Speed Handpiece,dental handpeice,4/20/2021,3,Rewari,9,80,4/20/2021
Q4L6T8,Cl_42,P104,Trios 3 Color Pod Intraoral Scanner,intraoral scanner,3/21/2023,6,Sri Ganganagar,4,3,3/21/2023
Z0F8S1,Cl_75,P190,Woodpecker D5Scaler,ultrasonic scalers,4/18/2024,8,Nandagaon,4,24,4/18/2024
B6A2K3,Cl_51,P33,Genoray Port X-IVe Portable X-Ray,imaging,12/12/2021,9,Pathanamthitta,9,2,12/12/2021
P1V6X9,Cl_21,P58,Tornado Super Torque Push Button,dental handpeice,10/21/2020,9,Thane,6,58,10/21/2020
N1A7B1,Cl_36,P50,NSK S-Max M95 Handpiece,dental handpeice,5/6/2020,7,Malappuram,4,26,5/6/2020
M1P4W8,Cl_49,P180,Asiga The Ultra 3D Printer,dental 3d printer,1/6/2024,2,Jalgaon,6,2,1/6/2024
H7B0Q7,Cl_27,P58,Tornado Super Torque Push Button,dental handpeice,1/14/2024,8,Rohini,4,52,1/14/2024
O9G7N2,Cl_98,P78,Tealth Internal Irrigation Fiber Optic Straight Head Low Speed Handpiece,dental handpeice,5/19/2022,8,Noida,4,90,5/19/2022
B3E3Y3,Cl_78,P205,LUXATOMESET OF9 Pcs,dental instruments,2/5/2022,10,Rajkot,4,5,2/5/2022
X0S0K4,Cl_76,P13,Runyes Feng 23L Touch Screen,dental autoclaves,12/26/2022,3,Durgapur,6,5,12/26/2022
Q8D3N4,Cl_89,P179,Asiga Max 2Printer,dental 3d printer,11/30/2025,1,Kottayam,5,0,11/30/2025
G4D9P1,Cl_24,P170,BeSmile Aconia ST Preshade Zirconia,lab consumables,4/2/2021,7,Pune,8,50,4/2/2021
B9P9Y1,Cl_52,P21,"VMax
Suction",dental suction,5/4/2021,1,Malappuram,6,7,5/4/2021
D5O5I6,Cl_5,P56,Tornado Mini Head Handpiece,dental handpeice,6/6/2024,8,Thane,4,95,6/6/2024
C2V3N8,Cl_44,P148,NSK Endo Mate TC2 Endomotor,endomotors,2/1/2020,1,Bhuj,5,11,2/1/2020
H2C5D5,Cl_70,P53,NSK S-Max Pico Optic Handpiece,dental handpeice,9/27/2024,1,Dehradun,2,81,9/27/2024
G7B3C0,Cl_39,P68,Tealth LED Mini Head High Speed Air Rotor Handpiece,dental handpeice,5/6/2023,6,Salem,5,70,5/6/2023
F0S6R8,Cl_63,P93,Piezo-X Advanced Piezosurgery Unit,physiodispensor unit,6/10/2024,8,Jalna,8,6,6/10/2024
M5W1Y7,Cl_40,P198,OraCam Wired HD Intraoral Camera,intraoral camera,10/29/2024,9,Tirupattur,5,2,10/29/2024
R8W6A2,Cl_33,P107,Aoralscan LyncIntraoral Scanner,intraoral scanner,12/12/2024,3,Agra,4,3,12/12/2024
D6R6Q7,Cl_79,P57,Tornado Standard Head Handpiece,dental handpeice,2/27/2020,6,Rewari,9,30,2/27/2020
M0R7K2,Cl_10,P34,Gnatus Timex 70E ACX-ray,imaging,9/2/2022,1,Kannur,4,2,9/2/2022
G0O0D7,Cl_4,P32,Genoray Port XIII Portable X-Ray,imaging,7/5/2022,1,Raipur,4,3,7/5/2022
H2O2N5,Cl_15,P198,OraCam Wired HD Intraoral Camera,intraoral camera,6/6/2022,10,Okhla,4,1,6/6/2022
Q7Z3I7,Cl_98,P18,Dental WaterDistiller,dental autoclaves,3/17/2020,7,Noida,2,12,3/17/2020
C9Z8D6,Cl_81,P83,Coxo ImplantActivator,implant uni-verse,12/25/2022,5,Hyderabad,9,5,12/25/2022
J6P1C4,Cl_55,P160,Implant Motor  Implant-X,physiodispensor and piezosurgery units,10/28/2025,5,Belgaum,5,7,10/28/2025
N1M6A4,Cl_1,P107,Aoralscan LyncIntraoral Scanner,intraoral scanner,2/17/2021,6,Surat,9,2,2/17/2021
I7V1R3,Cl_12,P162,NSKVarioSurg 4,physiodispensor and piezosurgery units,4/4/2022,8,Varanasi,9,6,4/4/2022
H0I9Y7,Cl_81,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,1/12/2020,6,Hyderabad,9,8,1/12/2020
H5N3Y2,Cl_26,P21,"VMax
Suction",dental suction,9/23/2024,5,Kannur,4,15,9/23/2024
G4X2X1,Cl_21,P88,iCHECK Implant Stability Meter,implant uni-verse,2/25/2025,3,Thane,4,2,2/25/2025
J9A1T6,Cl_33,P11,Anthos A3 plus,dental_chair,9/21/2021,9,Agra,4,4,9/21/2021
L6V7K6,Cl_56,P165,Unicorn Zirconia Blanks (ST White),lab consumables,7/30/2022,8,Salem,9,209,7/30/2022
D5M7A0,Cl_51,P33,Genoray Port X-IVe Portable X-Ray,imaging,9/11/2024,5,Pathanamthitta,7,3,9/11/2024
D8V7E5,Cl_71,P60,Tornado Air Motor Dental Handpiece,dental handpeice,9/29/2021,2,Gurugram,4,53,9/29/2021
D5F7Z2,Cl_67,P99,NSKVarioSurg 4,physiodispensor unit,11/10/2025,8,Raipur,10,6,11/10/2025
Q2K5H4,Cl_5,P177,Phrozen Sonic Mighty 4K 3D Printer,dental 3d printer,4/16/2023,2,Thane,10,2,4/16/2023
G3J2Q5,Cl_26,P136,Arum 5x-500 L Milling Machine,dental milling machine,6/13/2024,3,Kannur,6,2,6/13/2024
D3Y7W8,Cl_60,P23,Gnatus BioQualy 3HP Air Compressor,dental compressors,10/1/2022,2,Ghatkopar,5,5,10/1/2022
I7R8A6,Cl_73,P83,Coxo ImplantActivator,implant uni-verse,7/5/2020,8,Kannur,4,3,7/5/2020
U1R0X3,Cl_83,P7,Saevo S4000,dental_chair,8/28/2022,4,Vile Parle,8,4,8/28/2022
V0C7K7,Cl_24,P105,3ShapeTRIOS 3,intraoral scanner,5/15/2021,4,Pune,5,3,5/15/2021
M8Y0X9,Cl_38,P105,3ShapeTRIOS 3,intraoral scanner,3/3/2023,2,Navasari-Gujarat,7,3,3/3/2023
A6D4K2,Cl_93,P55,Woodpecker HP33 Air Rotor Handpiece,dental handpeice,1/27/2020,2,Rajkot,10,35,1/27/2020
Y6B6R3,Cl_27,P24,Xpect Vision Size 1.5Intraoral Sensor,imaging,8/29/2025,8,Rohini,4,2,8/29/2025
Z0W7Q5,Cl_43,P209,CONSERVATIVE INSTRUMENTS KIT,dental instruments,2/19/2022,2,Alappuzha,2,1,2/19/2022
T1D6R4,Cl_15,P196,All-in-One PC Intraoral Camera,intraoral camera,5/25/2025,5,Okhla,3,1,5/25/2025
T7M8X3,Cl_37,P60,Tornado Air Motor Dental Handpiece,dental handpeice,3/5/2021,6,Belgaum,9,58,3/5/2021
C4X7T3,Cl_50,P118,Shining 3D AoralScan 2 Intraoral Scanner,face scanner,1/13/2024,5,Raipur,6,3,1/13/2024
A9D6B7,Cl_37,P64,Tealth 45 Degree High Speed Air Rotor,dental handpeice,9/8/2023,5,Belgaum,9,42,9/8/2023
V3A4Z8,Cl_90,P15,Melag Vacuclave 550 Autoclave,dental autoclaves,6/11/2022,4,Rourkela,8,15,6/11/2022
Y3E3O2,Cl_28,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,6/27/2023,8,Jalandhar,3,5,6/27/2023
J6M8E1,Cl_14,P160,Implant Motor  Implant-X,physiodispensor and piezosurgery units,10/15/2021,6,Okhla,2,6,10/15/2021
S8F5R6,Cl_85,P147,NSK Endo Mate DT Endomotor,endomotors,6/11/2022,10,Kottayam,6,29,6/11/2022
H6R4J0,Cl_46,P83,Coxo ImplantActivator,implant uni-verse,5/28/2024,4,Lakhimpur-Up,7,2,5/28/2024
K9B3A7,Cl_86,P190,Woodpecker D5Scaler,ultrasonic scalers,3/13/2020,7,Calicut,4,13,3/13/2020
S3H4N3,Cl_81,P31,Genoray PAPAYA 3D Premium Plus CBCT,imaging,3/30/2021,2,Hyderabad,8,1,3/30/2021
E2L6J9,Cl_74,P92,CoxoSurgic-X,physiodispensor unit,12/5/2025,10,Palakkad,7,4,12/5/2025
V8V6A9,Cl_45,P53,NSK S-Max Pico Optic Handpiece,dental handpeice,11/29/2024,1,Malappuram,8,74,11/29/2024
D3Z1P9,Cl_34,P75,Tealth Contra Angle Low SpeedHandpiece,dental handpeice,3/5/2024,4,Yamuna Nagar,6,68,3/5/2024
Y7G5N3,Cl_52,P218,CLINIC SET UP KIT 2 (Package-II),dental instruments,9/21/2021,8,Malappuram,7,3,9/21/2021
R4U0M3,Cl_21,P3,Elite Star Dental Chair,dental_chair,11/10/2022,3,Thane,6,5,11/10/2022
X3K4B6,Cl_83,P133,Arum 5x-300 Pro Milling Machine,dental milling machine,2/27/2024,9,Vile Parle,9,1,2/27/2024
B8X5S8,Cl_71,P132,Arum 5x-200 Milling Machine,dental milling machine,10/5/2023,8,Gurugram,6,0,10/5/2023
O7F7K2,Cl_31,P166,Unicorn Zirconia Blanks (ST Pre-Shaded),lab consumables,6/22/2020,9,Bhuveshwar,5,399,6/22/2020
D7D0D9,Cl_47,P102,Trios 5 IntraoralScanner,intraoral scanner,8/14/2020,1,Pune,9,2,8/14/2020
C0S3Y9,Cl_24,P150,Woodpecker Endomotor,endomotors,6/13/2021,1,Pune,7,20,6/13/2021
Q7Z9F7,Cl_99,P111,Trios Move+ Intraoral Scanner,intraoral scanner,2/18/2024,8,Malappuram,4,2,2/18/2024
L9X5A7,Cl_94,P41,NSK Pana Air PAF-SU B2 Handpiece,dental handpeice,5/30/2024,10,Pune,9,40,5/30/2024
N0V0Y5,Cl_74,P150,Woodpecker Endomotor,endomotors,7/30/2025,7,Palakkad,6,26,7/30/2025
U8H3U6,Cl_33,P205,LUXATOMESET OF9 Pcs,dental instruments,6/4/2023,7,Agra,6,5,6/4/2023
J7C9N5,Cl_33,P47,NSK S-Max SG20M Handpiece,dental handpeice,8/25/2021,4,Agra,5,32,8/25/2021
I9X3O0,Cl_9,P86,Osseotouch Magnetic Mallet,implant uni-verse,11/1/2023,3,Bargarh,6,6,11/1/2023
R3S6S2,Cl_58,P48,NSK MPASHead,dental handpeice,12/16/2024,8,Mallapuram,8,74,12/16/2024
F0X0C8,Cl_35,P104,Trios 3 Color Pod Intraoral Scanner,intraoral scanner,7/13/2020,5,Mumbai,4,2,7/13/2020
T9K6T8,Cl_33,P75,Tealth Contra Angle Low SpeedHandpiece,dental handpeice,3/2/2023,7,Agra,6,62,3/2/2023
R3G5V2,Cl_74,P114,Aoralscan 2 Intraoral Scanner,intraoral scanner,6/12/2022,2,Palakkad,5,1,6/12/2022
O7N6P5,Cl_6,P18,Dental WaterDistiller,dental autoclaves,9/8/2023,1,Indore,6,17,9/8/2023
T2E1R4,Cl_30,P18,Dental WaterDistiller,dental autoclaves,8/12/2022,6,Rajkot,5,14,8/12/2022
U9I0K4,Cl_88,P176,Shining 3D AccuFab-L4K 3D Printer,dental 3d printer,3/27/2021,2,Ambala,2,2,3/27/2021
F2O1Y5,Cl_18,P155,CoxoSurgic-X,physiodispensor and piezosurgery units,10/19/2025,1,Rajkot,4,5,10/19/2025
Y5L7F4,Cl_20,P94,NSK Physiodispensor Surgic AP 2,physiodispensor unit,7/24/2021,4,Kozhikode,7,5,7/24/2021
M6J6V2,Cl_93,P130,Roland DWX 52 Di Plus Milling Machine,dental milling machine,7/7/2025,10,Rajkot,8,2,7/7/2025
B2Q0O2,Cl_38,P112,Metismile Dental Face Scanner,intraoral scanner,6/11/2025,6,Navasari-Gujarat,7,4,6/11/2025
R3P4S0,Cl_91,P175,Fastform DeskFab X1 Metal 3D Printer,dental 3d printer,8/2/2022,1,Nagercoil,9,4,8/2/2022
P2C0L9,Cl_20,P67,Tealth Latch Type Contra Angle Low Speed Handpiece,dental handpeice,9/24/2020,5,Kozhikode,4,21,9/24/2020
Q4P5O5,Cl_37,P169,BeSmile Aconia ST White Zirconia,lab consumables,9/28/2025,6,Belgaum,5,331,9/28/2025
C8B6D6,Cl_82,P30,Genoray PAPAYA 3D PLUS CBCT,imaging,5/20/2025,8,Bhopal,4,2,5/20/2025
L8N3J3,Cl_39,P78,Tealth Internal Irrigation Fiber Optic Straight Head Low Speed Handpiece,dental handpeice,10/19/2023,5,Salem,9,30,10/19/2023
X2V1I4,Cl_47,P6,Saevo S5000,dental_chair,7/13/2021,5,Pune,9,5,7/13/2021
D1R5Z3,Cl_58,P21,"VMax
Suction",dental suction,5/1/2021,4,Mallapuram,10,6,5/1/2021
O2G3F0,Cl_93,P51,NSK S-Max M25 Low Speed Handpiece,dental handpeice,3/18/2022,9,Rajkot,4,21,3/18/2022
K1X9R4,Cl_30,P40,NSK FX 22 Contra-Angle Handpiece,dental handpeice,11/18/2021,1,Rajkot,10,22,11/18/2021
K6G0E7,Cl_61,P105,3ShapeTRIOS 3,intraoral scanner,5/24/2024,9,Jaipur-Rajasthan,10,4,5/24/2024
U7L5I6,Cl_8,P98,Woodpecker Ultrasurgery LED,physiodispensor unit,4/4/2023,4,Rajkot,8,4,4/4/2023
S3T9K5,Cl_10,P46,NSK S-Max SG20 Handpiece,dental handpeice,10/14/2020,4,Kannur,7,32,10/14/2020
M3X9Q6,Cl_97,P219,CLINIC SET UP KIT 1 (Package-I),dental instruments,6/14/2021,7,Seawood,10,4,6/14/2021
R3U2E9,Cl_92,P140,Tulip Digital LED Curing Light,light cure unit,6/30/2023,7,Ghaziabad,3,33,6/30/2023
B9W0E2,Cl_42,P48,NSK MPASHead,dental handpeice,2/19/2024,8,Sri Ganganagar,6,34,2/19/2024
K4C1F8,Cl_58,P39,NSK FX 25 Contra Angle Handpiece,dental handpeice,8/2/2022,5,Mallapuram,8,36,8/2/2022
S1K2K6,Cl_81,P87,Yahope3D-Optix,implant uni-verse,8/5/2021,7,Hyderabad,9,8,8/5/2021
K0K5G2,Cl_75,P137,Woodpecker DTE O-Light Plus Unit,light cure unit,8/22/2023,6,Nandagaon,6,21,8/22/2023
I6I9R9,Cl_66,P50,NSK S-Max M95 Handpiece,dental handpeice,1/27/2023,1,Bhopal,10,36,1/27/2023
U5W7S1,Cl_2,P118,Shining 3D AoralScan 2 Intraoral Scanner,face scanner,12/20/2022,9,Surat,8,1,12/20/2022
N4M9T0,Cl_48,P149,Woodpecker Endoradar Pro,endomotors,12/8/2025,7,Nashik,10,28,12/8/2025
H3M5Y9,Cl_78,P16,Melag Vacuclave 123 Class B Autoclave,dental autoclaves,7/22/2024,1,Rajkot,6,13,7/22/2024
E4G3O1,Cl_24,P27,Runyes Portable Dental X-Ray (Gun-Type),imaging,12/6/2022,5,Pune,4,1,12/6/2022
H7L3I6,Cl_98,P141,NSK NLX Nano Portable Micromotor System,dental micromotor,11/24/2022,4,Noida,4,23,11/24/2022
Q3X3I0,Cl_16,P74,Tealth Air Motor for Straight and Contra Angle Handpiece,dental handpeice,11/8/2025,2,Okhla,4,58,11/8/2025
E4B6P7,Cl_75,P15,Melag Vacuclave 550 Autoclave,dental autoclaves,12/24/2024,4,Nandagaon,10,18,12/24/2024
K4C1Y5,Cl_29,P115,Shining 3D MetiSmile Face Scanner,face scanner,1/13/2021,3,Ropar,5,3,1/13/2021
P0Q3U8,Cl_96,P105,3ShapeTRIOS 3,intraoral scanner,3/29/2024,8,Guwahati,6,2,3/29/2024
B4T4T5,Cl_11,P26,Carestream RVGCS 5200,imaging,5/1/2020,9,Goregaon,6,3,5/1/2020
H5A4L2,Cl_80,P146,ClinicalMicroMotor,dental micromotor,10/31/2021,3,Kolhapur,7,24,10/31/2021
F5H4M7,Cl_28,P70,Tealth Mini Head High Speed Air Rotor Handpiece,dental handpeice,7/24/2022,1,Jalandhar,5,65,7/24/2022
I1Q7A2,Cl_12,P154,BR Touch,endomotors,3/7/2023,3,Varanasi,8,11,3/7/2023
A2S1Q4,Cl_39,P125,Neomill Dental Milling Machine,dental milling machine,6/7/2023,5,Salem,6,2,6/7/2023
A0B5V6,Cl_78,P18,Dental WaterDistiller,dental autoclaves,4/8/2023,5,Rajkot,9,13,4/8/2023
C0H3A0,Cl_10,P72,Tealth 20:1 LED Surgical Contra Angle Low Speed Handpiece,dental handpeice,10/19/2024,5,Kannur,5,95,10/19/2024
V6U8O3,Cl_17,P30,Genoray PAPAYA 3D PLUS CBCT,imaging,1/14/2020,5,Ludhinana,6,1,1/14/2020
T2Q9W5,Cl_68,P63,Hi-Clean Oil Spray Bottle,dental handpeice,7/4/2020,4,Washim,7,42,7/4/2020
B7D8U9,Cl_78,P47,NSK S-Max SG20M Handpiece,dental handpeice,9/6/2022,3,Rajkot,8,41,9/6/2022
I8A4Y5,Cl_85,P32,Genoray Port XIII Portable X-Ray,imaging,10/19/2024,4,Kottayam,8,3,10/19/2024
D1Q7M4,Cl_9,P158,NSK Physiodispenser Surgic Pro 2,physiodispensor and piezosurgery units,8/2/2020,3,Bargarh,3,5,8/2/2020
I0Z8V2,Cl_93,P212,Diagnostic PMT Set Of 3 Pcs With Straight Probe S/E,dental instruments,12/1/2025,8,Rajkot,8,1,12/1/2025
M5D6Y1,Cl_37,P86,Osseotouch Magnetic Mallet,implant uni-verse,10/2/2021,4,Belgaum,5,2,10/2/2021
L4Y9M0,Cl_63,P74,Tealth Air Motor for Straight and Contra Angle Handpiece,dental handpeice,12/11/2020,6,Jalna,10,27,12/11/2020
F9M0K6,Cl_84,P7,Saevo S4000,dental_chair,4/22/2025,10,Vasant Kunj,4,4,4/22/2025
Y8H7O4,Cl_40,P63,Hi-Clean Oil Spray Bottle,dental handpeice,7/26/2020,9,Tirupattur,9,61,7/26/2020
M8L6P7,Cl_24,P193,LubriMax 5 Pro,dental handpiece lubrication machine,8/9/2024,3,Pune,5,48,8/9/2024
C4Z9Y3,Cl_98,P93,Piezo-X Advanced Piezosurgery Unit,physiodispensor unit,4/5/2020,4,Noida,3,7,4/5/2020
Q9X0I6,Cl_63,P8,Saevo S300,dental_chair,1/23/2023,3,Jalna,4,2,1/23/2023
G8C4C8,Cl_91,P123,Shinning 3D Autoscan DS EX Pro (C),dental lab scanner,1/27/2024,9,Nagercoil,8,3,1/27/2024
B0V7P4,Cl_35,P106,EliteIntraoral Scanner,intraoral scanner,11/15/2022,10,Mumbai,9,3,11/15/2022
M7W4M0,Cl_33,P187,Woodpecker PT-3LED Scaler,ultrasonic scalers,6/30/2024,6,Agra,5,16,6/30/2024
Q6T0C4,Cl_6,P91,EMS Airflow Prophylaxis Master,implant uni-verse,5/30/2023,2,Indore,6,7,5/30/2023
I0Y6C0,Cl_81,P220,Dental Recording System,digital magnification,10/14/2023,2,Hyderabad,4,4,10/14/2023
R2M6R4,Cl_49,P28,RAYSCAN ? 3D Dental CBCT,imaging,9/12/2023,7,Jalgaon,5,1,9/12/2023
S1B8K3,Cl_23,P205,LUXATOMESET OF9 Pcs,dental instruments,10/20/2020,9,Ernakulam,6,9,10/20/2020
J4T2I6,Cl_33,P60,Tornado Air Motor Dental Handpiece,dental handpeice,10/3/2023,7,Agra,4,60,10/3/2023
Z6I9D5,Cl_84,P10,Anthos A7 plus,dental_chair,3/30/2023,1,Vasant Kunj,4,5,3/30/2023
R6V4Y7,Cl_26,P134,Arum 5x-450 Milling Machine,dental milling machine,6/12/2020,4,Kannur,4,2,6/12/2020
D1R5W5,Cl_1,P184,Zotion F2 Dental Sintering Furnace,dental sintering furnace,10/8/2024,10,Surat,5,5,10/8/2024
E6Y3R3,Cl_43,P54,NSK Dyna LED Handpiece,dental handpeice,7/21/2023,5,Alappuzha,5,71,7/21/2023
B1Y5V4,Cl_87,P26,Carestream RVGCS 5200,imaging,1/19/2020,9,Pune,9,2,1/19/2020
Q3W6Q7,Cl_92,P134,Arum 5x-450 Milling Machine,dental milling machine,6/14/2025,5,Ghaziabad,6,2,6/14/2025
Z2M8I3,Cl_24,P119,3Shape F8 Dental Lab Scanner,dental lab scanner,6/2/2020,2,Pune,5,3,6/2/2020
T3V8Q4,Cl_81,P206,Crown & Bridge Remover Fully Automatic With 9 Tips,dental instruments,4/25/2024,8,Hyderabad,4,2,4/25/2024
C6N4B3,Cl_74,P54,NSK Dyna LED Handpiece,dental handpeice,12/9/2020,4,Palakkad,9,73,12/9/2020
U5S9G6,Cl_63,P31,Genoray PAPAYA 3D Premium Plus CBCT,imaging,8/3/2022,4,Jalna,10,1,8/3/2022
T4P8S5,Cl_98,P106,EliteIntraoral Scanner,intraoral scanner,6/6/2023,3,Noida,2,2,6/6/2023
